0.000 0 [WARN] Invalid argument "\"
c 
c Mallob -- a parallel and distributed platform for job scheduling, load balancing, and SAT solving
c Copyright (C) 2019-2025 Dominik Schreiber, Karlsruhe Institute of Technology, Germany
c 
c 0.001 0 Program options: -0o=0 -J=0 -SJ=0 -T=300 -adc=0 -aim=1 -ajpc=0 -ans=0 -apidir=.api -ba=4 -bem=1 -bicg=4 -br=0 -c=1 -cbbs=0 -cblm=1 -cblp=100000 -cdel=2 -cecpm=0 -cf=0 -cfci=10 -cfm=3 -cg=1 -ch=0 -checksums=0 -cjc=0 -client-app-threads=1 -cm=0 -cmp=0 -colors=0 -compact-proof=0 -cpshm=0 -csm=3 -cusv=1 -dc=0 -decay-distr=1 -decay-max=200 -decay-mean=50 -decay-min=1 -decay-stddev=3 -decpm=0 -delaymonkey=0 -div-elim=0 -div-fanout=0 -div-init-shuffle=0 -div-native=1 -div-noise=0 -div-phases=1 -div-reduce=0 -div-seeds=1 -dpa=1 -ds=0 -evpt=350 -evu=0 -extmem-disk-dir=.disk -fapii=0 -fcll=1 -g=0 -gclls=0 -h=0 -huca=0 -iff=0 -ilbd=0 -inotify=1 -interface-fs=0 -interface-ipc=0 -ipm=1 -ivdh=1 -jc=1 -jcl=0 -jcup=0.1 -jjp=0 -jwl=0 -l=1 -latencymonkey=0 -lbdpi=0 -lbdpo=0 -ljpc=32 -log=scripts/bnb/out//3/ -mbt=8388608 -mcips=5 -md=0 -mempanic=1 -mjps=0 -mlbdps=2 -mlpt=50000000 -mmpi=0 -mono=instances/bnb/main_under_300/bnb_n30_m2.cnf -mono-app=bnb -mscf=5 -nec=5 -no-import=0 -os=0 -otfc=0 -otfcm=1 -p=0.1 -pbbm=0 -plain-add-specific=0 -pph=0 -pre-cleanup=1 -prisma=0 -proof-debugging=0 -ps=0 -q=0 -qcll=8 -qlbdl=2 -randlbd=0 -reduce-delta=100 -reduce-max=980 -reduce-mean=700 -reduce-min=300 -reduce-stddev=150 -rlbd=3 -rpa=0 -rs=1 -rspaa=0 -s=0.5 -satsolver=C -scll=60 -scramble-lbds=0 -scsd=0 -seed=0 -sjd=0 -slbdl=60 -sleep=100 -spl=-1 -sswl=0 -t=1 -tmp=scripts/bnb/out//3/tmp/ -trace-dir=scripts/bnb/out//3/ -uninvert-proof=1 -v=2 -w=-1 -wam=10000 -warmup=0 -watchdog=1 -y=1 -yield=0 
c 0.001 0 Cleaning up pre-execution
c 0.001 0 Killing old subprocesses: "killall -9 build/mallob_sat_process 2>/dev/null"
c 0.008 0 Killing old subprocesses: "killall -9 build/impcheck_parse 2>/dev/null"
c 0.010 0 Killing old subprocesses: "killall -9 build/impcheck_check 2>/dev/null"
c 0.012 0 Killing old subprocesses: "killall -9 build/impcheck_confirm 2>/dev/null"
c 0.020 0 [WARN] Num bounce alternatives must be at most half the number of workers!
c 0.020 0 [WARN] Falling back to safe value r=1.
c 0.020 0 Set up API connector
c 0.020 0 Machine color 0 with 1 total workers (my rank: 0)
c 0.020 0 Assuming application "BNB" for mono job
c 13.367 0 [queue] In loop. Jobs left: 17143405
c 13.367 0 [queue] In loop. Jobs left: 17144317
c 13.368 0 [queue] In loop. Jobs left: 17145206
c 13.369 0 [queue] In loop. Jobs left: 17146104
c 13.370 0 [queue] In loop. Jobs left: 17146958
c 13.370 0 [queue] In loop. Jobs left: 17147869
c 13.371 0 [queue] In loop. Jobs left: 17148743
c 13.372 0 [queue] In loop. Jobs left: 17149599
c 13.373 0 [queue] In loop. Jobs left: 17150487
c 13.373 0 [queue] In loop. Jobs left: 17151477
c 13.374 0 [queue] In loop. Jobs left: 17152442
c 13.375 0 [queue] In loop. Jobs left: 17153401
c 13.375 0 [queue] In loop. Jobs left: 17154331
c 13.376 0 [queue] In loop. Jobs left: 17155285
c 13.377 0 [queue] In loop. Jobs left: 17156201
c 13.378 0 [queue] In loop. Jobs left: 17157082
c 13.378 0 [queue] In loop. Jobs left: 17158037
c 13.379 0 [queue] In loop. Jobs left: 17158955
c 13.380 0 [queue] In loop. Jobs left: 17159872
c 13.381 0 [queue] In loop. Jobs left: 17160770
c 13.381 0 [queue] In loop. Jobs left: 17161656
c 13.382 0 [queue] In loop. Jobs left: 17162512
c 13.383 0 [queue] In loop. Jobs left: 17163467
c 13.383 0 [queue] In loop. Jobs left: 17164385
c 13.384 0 [queue] In loop. Jobs left: 17165301
c 13.385 0 [queue] In loop. Jobs left: 17166198
c 13.386 0 [queue] In loop. Jobs left: 17167086
c 13.386 0 [queue] In loop. Jobs left: 17167941
c 13.387 0 [queue] In loop. Jobs left: 17168849
c 13.388 0 [queue] In loop. Jobs left: 17169726
c 13.388 0 [queue] In loop. Jobs left: 17170582
c 13.389 0 [queue] In loop. Jobs left: 17171483
c 13.390 0 [queue] In loop. Jobs left: 17172432
c 13.391 0 [queue] In loop. Jobs left: 17173348
c 13.391 0 [queue] In loop. Jobs left: 17174223
c 13.392 0 [queue] In loop. Jobs left: 17175135
c 13.393 0 [queue] In loop. Jobs left: 17176011
c 13.393 0 [queue] In loop. Jobs left: 17176896
c 13.394 0 [queue] In loop. Jobs left: 17177778
c 13.395 0 [queue] In loop. Jobs left: 17178630
c 13.396 0 [queue] In loop. Jobs left: 17179484
c 13.396 0 [queue] In loop. Jobs left: 17180407
c 13.397 0 [queue] In loop. Jobs left: 17181271
c 13.398 0 [queue] In loop. Jobs left: 17182133
c 13.399 0 [queue] In loop. Jobs left: 17183054
c 13.399 0 [queue] In loop. Jobs left: 17184038
c 13.400 0 [queue] In loop. Jobs left: 17185003
c 13.401 0 [queue] In loop. Jobs left: 17185949
c 13.401 0 [queue] In loop. Jobs left: 17186892
c 13.402 0 [queue] In loop. Jobs left: 17187833
c 13.403 0 [queue] In loop. Jobs left: 17188746
c 13.404 0 [queue] In loop. Jobs left: 17189626
c 13.404 0 [queue] In loop. Jobs left: 17190590
c 13.405 0 [queue] In loop. Jobs left: 17191513
c 13.406 0 [queue] In loop. Jobs left: 17192416
c 13.407 0 [queue] In loop. Jobs left: 17193318
c 13.407 0 [queue] In loop. Jobs left: 17194186
c 13.408 0 [queue] In loop. Jobs left: 17195054
c 13.409 0 [queue] In loop. Jobs left: 17196018
c 13.410 0 [queue] In loop. Jobs left: 17196942
c 13.410 0 [queue] In loop. Jobs left: 17197844
c 13.411 0 [queue] In loop. Jobs left: 17198746
c 13.412 0 [queue] In loop. Jobs left: 17199614
c 13.412 0 [queue] In loop. Jobs left: 17200481
c 13.413 0 [queue] In loop. Jobs left: 17201393
c 13.414 0 [queue] In loop. Jobs left: 17202255
c 13.414 0 [queue] In loop. Jobs left: 17203108
c 13.415 0 [queue] In loop. Jobs left: 17204044
c 13.416 0 [queue] In loop. Jobs left: 17204980
c 13.417 0 [queue] In loop. Jobs left: 17205894
c 13.417 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, -1} to all-reduction.
c 13.417 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, -1}.
c 13.417 0 [bou] Before reduction: {lower, upper, best} = {10, -1, -1}
c 13.417 0 [bou] After redution: {lower, upper, best} = {10, -1, -1}
c 13.417 0 [queue] In loop. Jobs left: 17206776
c 13.418 0 [queue] In loop. Jobs left: 17207681
c 13.419 0 [queue] In loop. Jobs left: 17208537
c 13.420 0 [queue] In loop. Jobs left: 17209443
c 13.420 0 [queue] In loop. Jobs left: 17210314
c 13.421 0 [queue] In loop. Jobs left: 17211175
c 13.422 0 [queue] In loop. Jobs left: 17212045
c 13.422 0 [queue] In loop. Jobs left: 17212945
c 13.423 0 [queue] In loop. Jobs left: 17213797
c 13.424 0 [queue] In loop. Jobs left: 17214659
c 13.425 0 [queue] In loop. Jobs left: 17215608
c 13.425 0 [queue] In loop. Jobs left: 17216532
c 13.426 0 [queue] In loop. Jobs left: 17217438
c 13.427 0 [queue] In loop. Jobs left: 17218340
c 13.427 0 [queue] In loop. Jobs left: 17219227
c 13.428 0 [queue] In loop. Jobs left: 17220088
c 13.429 0 [queue] In loop. Jobs left: 17220996
c 13.430 0 [queue] In loop. Jobs left: 17221867
c 13.430 0 [queue] In loop. Jobs left: 17222729
c 13.431 0 [queue] In loop. Jobs left: 17223609
c 13.432 0 [queue] In loop. Jobs left: 17224496
c 13.432 0 [queue] In loop. Jobs left: 17225352
c 13.433 0 [queue] In loop. Jobs left: 17226205
c 13.434 0 [queue] In loop. Jobs left: 17227193
c 13.435 0 [queue] In loop. Jobs left: 17228189
c 13.435 0 [queue] In loop. Jobs left: 17229180
c 13.436 0 [queue] In loop. Jobs left: 17230154
c 13.437 0 [queue] In loop. Jobs left: 17231137
c 13.438 0 [queue] In loop. Jobs left: 17232113
c 13.438 0 [queue] In loop. Jobs left: 17233078
c 13.439 0 [queue] In loop. Jobs left: 17233998
c 13.440 0 [queue] In loop. Jobs left: 17234982
c 13.441 0 [queue] In loop. Jobs left: 17235954
c 13.441 0 [queue] In loop. Jobs left: 17236919
c 13.442 0 [queue] In loop. Jobs left: 17237831
c 13.443 0 [queue] In loop. Jobs left: 17238796
c 13.444 0 [queue] In loop. Jobs left: 17239721
c 13.444 0 [queue] In loop. Jobs left: 17240637
c 13.445 0 [queue] In loop. Jobs left: 17241555
c 13.446 0 [queue] In loop. Jobs left: 17242543
c 13.446 0 [queue] In loop. Jobs left: 17243508
c 13.447 0 [queue] In loop. Jobs left: 17244452
c 13.448 0 [queue] In loop. Jobs left: 17245394
c 13.449 0 [queue] In loop. Jobs left: 17246339
c 13.449 0 [queue] In loop. Jobs left: 17247258
c 13.450 0 [queue] In loop. Jobs left: 17248127
c 13.451 0 [queue] In loop. Jobs left: 17249092
c 13.452 0 [queue] In loop. Jobs left: 17250016
c 13.452 0 [queue] In loop. Jobs left: 17250922
c 13.453 0 [queue] In loop. Jobs left: 17251824
c 13.454 0 [queue] In loop. Jobs left: 17252689
c 13.454 0 [queue] In loop. Jobs left: 17253555
c 13.455 0 [queue] In loop. Jobs left: 17254546
c 13.456 0 [queue] In loop. Jobs left: 17255511
c 13.457 0 [queue] In loop. Jobs left: 17256476
c 13.457 0 [queue] In loop. Jobs left: 17257401
c 13.458 0 [queue] In loop. Jobs left: 17258365
c 13.459 0 [queue] In loop. Jobs left: 17259289
c 13.459 0 [queue] In loop. Jobs left: 17260191
c 13.460 0 [queue] In loop. Jobs left: 17261118
c 13.461 0 [queue] In loop. Jobs left: 17262058
c 13.462 0 [queue] In loop. Jobs left: 17262973
c 13.462 0 [queue] In loop. Jobs left: 17263850
c 13.463 0 [queue] In loop. Jobs left: 17264761
c 13.464 0 [queue] In loop. Jobs left: 17265623
c 13.465 0 [queue] In loop. Jobs left: 17266546
c 13.465 0 [queue] In loop. Jobs left: 17267486
c 13.466 0 [queue] In loop. Jobs left: 17268402
c 13.467 0 [queue] In loop. Jobs left: 17269278
c 13.468 0 [queue] In loop. Jobs left: 17270189
c 13.468 0 [queue] In loop. Jobs left: 17271052
c 13.469 0 [queue] In loop. Jobs left: 17271949
c 13.470 0 [queue] In loop. Jobs left: 17272817
c 13.470 0 [queue] In loop. Jobs left: 17273682
c 13.471 0 [queue] In loop. Jobs left: 17274553
c 13.472 0 [queue] In loop. Jobs left: 17275544
c 13.472 0 [queue] In loop. Jobs left: 17276509
c 13.473 0 [queue] In loop. Jobs left: 17277473
c 13.474 0 [queue] In loop. Jobs left: 17278399
c 13.475 0 [queue] In loop. Jobs left: 17279359
c 13.475 0 [queue] In loop. Jobs left: 17280281
c 13.476 0 [queue] In loop. Jobs left: 17281166
c 13.477 0 [queue] In loop. Jobs left: 17282112
c 13.478 0 [queue] In loop. Jobs left: 17283042
c 13.478 0 [queue] In loop. Jobs left: 17283954
c 13.479 0 [queue] In loop. Jobs left: 17284842
c 13.480 0 [queue] In loop. Jobs left: 17285742
c 13.481 0 [queue] In loop. Jobs left: 17286594
c 13.481 0 [queue] In loop. Jobs left: 17287541
c 13.482 0 [queue] In loop. Jobs left: 17288470
c 13.483 0 [queue] In loop. Jobs left: 17289384
c 13.483 0 [queue] In loop. Jobs left: 17290272
c 13.484 0 [queue] In loop. Jobs left: 17291172
c 13.485 0 [queue] In loop. Jobs left: 17292024
c 13.485 0 [queue] In loop. Jobs left: 17292933
c 13.486 0 [queue] In loop. Jobs left: 17293808
c 13.487 0 [queue] In loop. Jobs left: 17294665
c 13.488 0 [queue] In loop. Jobs left: 17295550
c 13.488 0 [queue] In loop. Jobs left: 17296509
c 13.489 0 [queue] In loop. Jobs left: 17297428
c 13.490 0 [queue] In loop. Jobs left: 17298313
c 13.491 0 [queue] In loop. Jobs left: 17299223
c 13.491 0 [queue] In loop. Jobs left: 17300095
c 13.492 0 [queue] In loop. Jobs left: 17300972
c 13.493 0 [queue] In loop. Jobs left: 17301864
c 13.494 0 [queue] In loop. Jobs left: 17302722
c 13.494 0 [queue] In loop. Jobs left: 17303578
c 13.495 0 [queue] In loop. Jobs left: 17304485
c 13.496 0 [queue] In loop. Jobs left: 17305363
c 13.496 0 [queue] In loop. Jobs left: 17306219
c 13.497 0 [queue] In loop. Jobs left: 17307121
c 13.498 0 [queue] In loop. Jobs left: 17308110
c 13.499 0 [queue] In loop. Jobs left: 17309075
c 13.499 0 [queue] In loop. Jobs left: 17310028
c 13.500 0 [queue] In loop. Jobs left: 17310962
c 13.501 0 [queue] In loop. Jobs left: 17311905
c 13.501 0 [queue] In loop. Jobs left: 17312828
c 13.502 0 [queue] In loop. Jobs left: 17313692
c 13.503 0 [queue] In loop. Jobs left: 17314657
c 13.504 0 [queue] In loop. Jobs left: 17315582
c 13.504 0 [queue] In loop. Jobs left: 17316499
c 13.505 0 [queue] In loop. Jobs left: 17317390
c 13.506 0 [queue] In loop. Jobs left: 17318269
c 13.507 0 [queue] In loop. Jobs left: 17319121
c 13.507 0 [queue] In loop. Jobs left: 17320087
c 13.508 0 [queue] In loop. Jobs left: 17321010
c 13.509 0 [queue] In loop. Jobs left: 17321928
c 13.509 0 [queue] In loop. Jobs left: 17322818
c 13.510 0 [queue] In loop. Jobs left: 17323699
c 13.511 0 [queue] In loop. Jobs left: 17324551
c 13.512 0 [queue] In loop. Jobs left: 17325472
c 13.512 0 [queue] In loop. Jobs left: 17326339
c 13.513 0 [queue] In loop. Jobs left: 17327198
c 13.514 0 [queue] In loop. Jobs left: 17328111
c 13.514 0 [queue] In loop. Jobs left: 17329056
c 13.515 0 [queue] In loop. Jobs left: 17329976
c 13.516 0 [queue] In loop. Jobs left: 17330844
c 13.517 0 [queue] In loop. Jobs left: 17331763
c 13.517 0 [queue] In loop. Jobs left: 17332628
c 13.518 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, -1} to all-reduction.
c 13.518 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, -1}.
c 13.518 0 [bou] Before reduction: {lower, upper, best} = {10, -1, -1}
c 13.518 0 [bou] After redution: {lower, upper, best} = {10, -1, -1}
c 13.518 0 [queue] In loop. Jobs left: 17333520
c 13.519 0 [queue] In loop. Jobs left: 17334391
c 13.520 0 [queue] In loop. Jobs left: 17335250
c 13.520 0 [queue] In loop. Jobs left: 17336118
c 13.521 0 [queue] In loop. Jobs left: 17337031
c 13.522 0 [queue] In loop. Jobs left: 17337891
c 13.522 0 [queue] In loop. Jobs left: 17338745
c 13.523 0 [queue] In loop. Jobs left: 17339680
c 13.524 0 [queue] In loop. Jobs left: 17340616
c 13.525 0 [queue] In loop. Jobs left: 17341531
c 13.525 0 [queue] In loop. Jobs left: 17342412
c 13.526 0 [queue] In loop. Jobs left: 17343318
c 13.527 0 [queue] In loop. Jobs left: 17344173
c 13.527 0 [queue] In loop. Jobs left: 17345079
c 13.528 0 [queue] In loop. Jobs left: 17345950
c 13.529 0 [queue] In loop. Jobs left: 17346812
c 13.530 0 [queue] In loop. Jobs left: 17347682
c 13.530 0 [queue] In loop. Jobs left: 17348583
c 13.531 0 [queue] In loop. Jobs left: 17349435
c 13.532 0 [queue] In loop. Jobs left: 17350296
c 13.533 0 [queue] In loop. Jobs left: 17351257
c 13.533 0 [queue] In loop. Jobs left: 17352235
c 13.534 0 [queue] In loop. Jobs left: 17353200
c 13.535 0 [queue] In loop. Jobs left: 17354128
c 13.535 0 [queue] In loop. Jobs left: 17355087
c 13.536 0 [queue] In loop. Jobs left: 17356004
c 13.537 0 [queue] In loop. Jobs left: 17356920
c 13.538 0 [queue] In loop. Jobs left: 17357828
c 13.538 0 [queue] In loop. Jobs left: 17358782
c 13.539 0 [queue] In loop. Jobs left: 17359699
c 13.540 0 [queue] In loop. Jobs left: 17360581
c 13.541 0 [queue] In loop. Jobs left: 17361487
c 13.541 0 [queue] In loop. Jobs left: 17362365
c 13.542 0 [queue] In loop. Jobs left: 17363257
c 13.543 0 [queue] In loop. Jobs left: 17364212
c 13.543 0 [queue] In loop. Jobs left: 17365129
c 13.544 0 [queue] In loop. Jobs left: 17366010
c 13.545 0 [queue] In loop. Jobs left: 17366917
c 13.546 0 [queue] In loop. Jobs left: 17367795
c 13.546 0 [queue] In loop. Jobs left: 17368676
c 13.547 0 [queue] In loop. Jobs left: 17369562
c 13.548 0 [queue] In loop. Jobs left: 17370417
c 13.548 0 [queue] In loop. Jobs left: 17371271
c 13.549 0 [queue] In loop. Jobs left: 17372234
c 13.550 0 [queue] In loop. Jobs left: 17373147
c 13.551 0 [queue] In loop. Jobs left: 17374069
c 13.551 0 [queue] In loop. Jobs left: 17374964
c 13.552 0 [queue] In loop. Jobs left: 17375846
c 13.553 0 [queue] In loop. Jobs left: 17376699
c 13.553 0 [queue] In loop. Jobs left: 17377610
c 13.554 0 [queue] In loop. Jobs left: 17378486
c 13.555 0 [queue] In loop. Jobs left: 17379340
c 13.556 0 [queue] In loop. Jobs left: 17380229
c 13.556 0 [queue] In loop. Jobs left: 17381109
c 13.557 0 [queue] In loop. Jobs left: 17381961
c 13.558 0 [queue] In loop. Jobs left: 17382827
c 13.559 0 [queue] In loop. Jobs left: 17383792
c 13.559 0 [queue] In loop. Jobs left: 17384716
c 13.560 0 [queue] In loop. Jobs left: 17385622
c 13.561 0 [queue] In loop. Jobs left: 17386524
c 13.561 0 [queue] In loop. Jobs left: 17387391
c 13.562 0 [queue] In loop. Jobs left: 17388255
c 13.563 0 [queue] In loop. Jobs left: 17389174
c 13.564 0 [queue] In loop. Jobs left: 17390038
c 13.564 0 [queue] In loop. Jobs left: 17390894
c 13.565 0 [queue] In loop. Jobs left: 17391793
c 13.566 0 [queue] In loop. Jobs left: 17392661
c 13.567 0 [queue] In loop. Jobs left: 17393524
c 13.568 0 [queue] In loop. Jobs left: 17394397
c 13.568 0 [queue] In loop. Jobs left: 17395396
c 13.569 0 [queue] In loop. Jobs left: 17396387
c 13.570 0 [queue] In loop. Jobs left: 17397378
c 13.571 0 [queue] In loop. Jobs left: 17398343
c 13.572 0 [queue] In loop. Jobs left: 17399334
c 13.573 0 [queue] In loop. Jobs left: 17400299
c 13.573 0 [queue] In loop. Jobs left: 17401264
c 13.574 0 [queue] In loop. Jobs left: 17402189
c 13.575 0 [queue] In loop. Jobs left: 17403180
c 13.575 0 [queue] In loop. Jobs left: 17404145
c 13.576 0 [queue] In loop. Jobs left: 17405109
c 13.577 0 [queue] In loop. Jobs left: 17406035
c 13.578 0 [queue] In loop. Jobs left: 17406994
c 13.578 0 [queue] In loop. Jobs left: 17407917
c 13.579 0 [queue] In loop. Jobs left: 17408802
c 13.580 0 [queue] In loop. Jobs left: 17409759
c 13.581 0 [queue] In loop. Jobs left: 17410740
c 13.581 0 [queue] In loop. Jobs left: 17411706
c 13.582 0 [queue] In loop. Jobs left: 17412634
c 13.583 0 [queue] In loop. Jobs left: 17413591
c 13.584 0 [queue] In loop. Jobs left: 17414517
c 13.584 0 [queue] In loop. Jobs left: 17415424
c 13.585 0 [queue] In loop. Jobs left: 17416330
c 13.586 0 [queue] In loop. Jobs left: 17417288
c 13.587 0 [queue] In loop. Jobs left: 17418208
c 13.587 0 [queue] In loop. Jobs left: 17419093
c 13.588 0 [queue] In loop. Jobs left: 17420000
c 13.589 0 [queue] In loop. Jobs left: 17420871
c 13.590 0 [queue] In loop. Jobs left: 17421759
c 13.591 0 [queue] In loop. Jobs left: 17422749
c 13.592 0 [queue] In loop. Jobs left: 17423714
c 13.592 0 [queue] In loop. Jobs left: 17424673
c 13.593 0 [queue] In loop. Jobs left: 17425604
c 13.594 0 [queue] In loop. Jobs left: 17426559
c 13.595 0 [queue] In loop. Jobs left: 17427476
c 13.595 0 [queue] In loop. Jobs left: 17428357
c 13.596 0 [queue] In loop. Jobs left: 17429312
c 13.597 0 [queue] In loop. Jobs left: 17430230
c 13.598 0 [queue] In loop. Jobs left: 17431145
c 13.598 0 [queue] In loop. Jobs left: 17432042
c 13.599 0 [queue] In loop. Jobs left: 17432930
c 13.600 0 [queue] In loop. Jobs left: 17433786
c 13.600 0 [queue] In loop. Jobs left: 17434741
c 13.601 0 [queue] In loop. Jobs left: 17435659
c 13.602 0 [queue] In loop. Jobs left: 17436573
c 13.603 0 [queue] In loop. Jobs left: 17437472
c 13.603 0 [queue] In loop. Jobs left: 17438359
c 13.604 0 [queue] In loop. Jobs left: 17439214
c 13.605 0 [queue] In loop. Jobs left: 17440123
c 13.606 0 [queue] In loop. Jobs left: 17441000
c 13.606 0 [queue] In loop. Jobs left: 17441855
c 13.607 0 [queue] In loop. Jobs left: 17442757
c 13.608 0 [queue] In loop. Jobs left: 17443746
c 13.608 0 [queue] In loop. Jobs left: 17444711
c 13.609 0 [queue] In loop. Jobs left: 17445665
c 13.610 0 [queue] In loop. Jobs left: 17446598
c 13.611 0 [queue] In loop. Jobs left: 17447541
c 13.611 0 [queue] In loop. Jobs left: 17448465
c 13.612 0 [queue] In loop. Jobs left: 17449329
c 13.613 0 [queue] In loop. Jobs left: 17450295
c 13.614 0 [queue] In loop. Jobs left: 17451218
c 13.614 0 [queue] In loop. Jobs left: 17452136
c 13.615 0 [queue] In loop. Jobs left: 17453026
c 13.616 0 [queue] In loop. Jobs left: 17453907
c 13.617 0 [queue] In loop. Jobs left: 17454759
c 13.617 0 [queue] In loop. Jobs left: 17455725
c 13.618 0 [queue] In loop. Jobs left: 17456646
c 13.618 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, -1} to all-reduction.
c 13.618 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, -1}.
c 13.618 0 [bou] Before reduction: {lower, upper, best} = {10, -1, -1}
c 13.618 0 [bou] After redution: {lower, upper, best} = {10, -1, -1}
c 13.619 0 [queue] In loop. Jobs left: 17457564
c 13.619 0 [queue] In loop. Jobs left: 17458454
c 13.620 0 [queue] In loop. Jobs left: 17459335
c 13.621 0 [queue] In loop. Jobs left: 17460189
c 13.621 0 [queue] In loop. Jobs left: 17461108
c 13.622 0 [queue] In loop. Jobs left: 17461976
c 13.623 0 [queue] In loop. Jobs left: 17462836
c 13.624 0 [queue] In loop. Jobs left: 17463747
c 13.624 0 [queue] In loop. Jobs left: 17464693
c 13.625 0 [queue] In loop. Jobs left: 17465612
c 13.626 0 [queue] In loop. Jobs left: 17466480
c 13.627 0 [queue] In loop. Jobs left: 17467399
c 13.627 0 [queue] In loop. Jobs left: 17468265
c 13.628 0 [queue] In loop. Jobs left: 17469156
c 13.629 0 [queue] In loop. Jobs left: 17470028
c 13.630 0 [queue] In loop. Jobs left: 17470886
c 13.630 0 [queue] In loop. Jobs left: 17471754
c 13.631 0 [queue] In loop. Jobs left: 17472667
c 13.632 0 [queue] In loop. Jobs left: 17473527
c 13.632 0 [queue] In loop. Jobs left: 17474381
c 13.633 0 [queue] In loop. Jobs left: 17475324
c 13.634 0 [queue] In loop. Jobs left: 17476307
c 13.634 0 [queue] In loop. Jobs left: 17477272
c 13.635 0 [queue] In loop. Jobs left: 17478212
c 13.636 0 [queue] In loop. Jobs left: 17479160
c 13.637 0 [queue] In loop. Jobs left: 17480089
c 13.638 0 [queue] In loop. Jobs left: 17481004
c 13.638 0 [queue] In loop. Jobs left: 17481896
c 13.639 0 [queue] In loop. Jobs left: 17482857
c 13.640 0 [queue] In loop. Jobs left: 17483778
c 13.640 0 [queue] In loop. Jobs left: 17484663
c 13.641 0 [queue] In loop. Jobs left: 17485574
c 13.642 0 [queue] In loop. Jobs left: 17486449
c 13.643 0 [queue] In loop. Jobs left: 17487324
c 13.643 0 [queue] In loop. Jobs left: 17488285
c 13.644 0 [queue] In loop. Jobs left: 17489206
c 13.645 0 [queue] In loop. Jobs left: 17490093
c 13.645 0 [queue] In loop. Jobs left: 17491002
c 13.646 0 [queue] In loop. Jobs left: 17491877
c 13.647 0 [queue] In loop. Jobs left: 17492749
c 13.648 0 [queue] In loop. Jobs left: 17493650
c 13.648 0 [queue] In loop. Jobs left: 17494502
c 13.649 0 [queue] In loop. Jobs left: 17495362
c 13.650 0 [queue] In loop. Jobs left: 17496308
c 13.651 0 [queue] In loop. Jobs left: 17497236
c 13.651 0 [queue] In loop. Jobs left: 17498144
c 13.652 0 [queue] In loop. Jobs left: 17499041
c 13.653 0 [queue] In loop. Jobs left: 17499932
c 13.653 0 [queue] In loop. Jobs left: 17500791
c 13.654 0 [queue] In loop. Jobs left: 17501699
c 13.655 0 [queue] In loop. Jobs left: 17502573
c 13.656 0 [queue] In loop. Jobs left: 17503432
c 13.656 0 [queue] In loop. Jobs left: 17504312
c 13.657 0 [queue] In loop. Jobs left: 17505198
c 13.658 0 [queue] In loop. Jobs left: 17506054
c 13.658 0 [queue] In loop. Jobs left: 17506907
c 13.659 0 [queue] In loop. Jobs left: 17507871
c 13.660 0 [queue] In loop. Jobs left: 17508783
c 13.661 0 [queue] In loop. Jobs left: 17509706
c 13.661 0 [queue] In loop. Jobs left: 17510602
c 13.662 0 [queue] In loop. Jobs left: 17511484
c 13.663 0 [queue] In loop. Jobs left: 17512336
c 13.664 0 [queue] In loop. Jobs left: 17513246
c 13.664 0 [queue] In loop. Jobs left: 17514124
c 13.665 0 [queue] In loop. Jobs left: 17514976
c 13.666 0 [queue] In loop. Jobs left: 17515865
c 13.666 0 [queue] In loop. Jobs left: 17516746
c 13.667 0 [queue] In loop. Jobs left: 17517599
c 13.668 0 [queue] In loop. Jobs left: 17518463
c 13.669 0 [queue] In loop. Jobs left: 17519454
c 13.669 0 [queue] In loop. Jobs left: 17520419
c 13.670 0 [queue] In loop. Jobs left: 17521384
c 13.671 0 [queue] In loop. Jobs left: 17522309
c 13.671 0 [queue] In loop. Jobs left: 17523274
c 13.672 0 [queue] In loop. Jobs left: 17524197
c 13.673 0 [queue] In loop. Jobs left: 17525099
c 13.674 0 [queue] In loop. Jobs left: 17526026
c 13.674 0 [queue] In loop. Jobs left: 17526966
c 13.675 0 [queue] In loop. Jobs left: 17527882
c 13.676 0 [queue] In loop. Jobs left: 17528758
c 13.677 0 [queue] In loop. Jobs left: 17529669
c 13.677 0 [queue] In loop. Jobs left: 17530532
c 13.678 0 [queue] In loop. Jobs left: 17531454
c 13.679 0 [queue] In loop. Jobs left: 17532394
c 13.679 0 [queue] In loop. Jobs left: 17533311
c 13.680 0 [queue] In loop. Jobs left: 17534187
c 13.681 0 [queue] In loop. Jobs left: 17535099
c 13.682 0 [queue] In loop. Jobs left: 17535960
c 13.682 0 [queue] In loop. Jobs left: 17536858
c 13.683 0 [queue] In loop. Jobs left: 17537725
c 13.684 0 [queue] In loop. Jobs left: 17538591
c 13.684 0 [queue] In loop. Jobs left: 17539461
c 13.685 0 [queue] In loop. Jobs left: 17540425
c 13.686 0 [queue] In loop. Jobs left: 17541344
c 13.687 0 [queue] In loop. Jobs left: 17542242
c 13.687 0 [queue] In loop. Jobs left: 17543148
